level,timestamp,test_name,backend_name,run_count,total_time,renoir_compile_time,renoir_execution_time,ibis_time
INFO,2024-06-25 09:55:42.752,test_nullable_filter_filter_select_select,duckdb,-1,0.0119223250s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:42.761,test_nullable_filter_filter_select_select,duckdb,0,0.0093803430s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:42.812,test_nullable_filter_filter_select_select,polars,-1,0.0037929820s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:42.816,test_nullable_filter_filter_select_select,polars,0,0.0033963860s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:48.402,test_nullable_filter_filter_select_select,flink,-1,3.3418117380s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:49.384,test_nullable_filter_filter_select_select,flink,0,0.9814758710s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:50.772,test_nullable_filter_filter_select_select,renoir,-1,1.3570162160s,1.2633791900s,0.0917372440s,-1.0000000000s
INFO,2024-06-25 09:55:52.054,test_nullable_filter_filter_select_select,renoir,0,1.2822035140s,1.1881687850s,0.0921668300s,-1.0000000000s
INFO,2024-06-25 09:55:52.159,test_nullable_filter_group_mutate,duckdb,-1,0.0101592820s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:52.170,test_nullable_filter_group_mutate,duckdb,0,0.0110832250s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:52.180,test_nullable_filter_group_mutate,polars,-1,0.0050832390s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:52.185,test_nullable_filter_group_mutate,polars,0,0.0047326460s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:53.749,test_nullable_filter_group_mutate,flink,-1,1.4277568360s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:54.839,test_nullable_filter_group_mutate,flink,0,1.0904499000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 09:55:57.609,test_nullable_filter_group_mutate,renoir,-1,2.7539544540s,2.6535386150s,0.0984707940s,-1.0000000000s
