level,timestamp,test_name,backend_name,run_count,total_time,renoir_compile_time,renoir_execution_time,ibis_time
INFO,2024-06-24 17:59:13.996,test_nullable_filter_group_mutate_reduce,duckdb,7,6.4567904370s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:20.469,test_nullable_filter_group_mutate_reduce,duckdb,8,6.4736212849s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:26.922,test_nullable_filter_group_mutate_reduce,duckdb,9,6.4521701239s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:32.160,test_nullable_filter_group_mutate_reduce,polars,-1,2.5572815681s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:34.731,test_nullable_filter_group_mutate_reduce,polars,0,2.5707126070s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:37.309,test_nullable_filter_group_mutate_reduce,polars,1,2.5776994079s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:39.910,test_nullable_filter_group_mutate_reduce,polars,2,2.6009266239s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:42.468,test_nullable_filter_group_mutate_reduce,polars,3,2.5579026270s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:45.060,test_nullable_filter_group_mutate_reduce,polars,4,2.5910736590s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:47.637,test_nullable_filter_group_mutate_reduce,polars,5,2.5778039520s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:50.205,test_nullable_filter_group_mutate_reduce,polars,6,2.5674100660s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:52.772,test_nullable_filter_group_mutate_reduce,polars,7,2.5673377380s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:55.353,test_nullable_filter_group_mutate_reduce,polars,8,2.5804395630s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:57.943,test_nullable_filter_group_mutate_reduce,polars,9,2.5897085600s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 18:10:37.425,test_nullable_filter_group_mutate_reduce,flink,-1,635.6787849930s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 18:21:17.063,test_nullable_filter_group_mutate_reduce,flink,0,639.6375529879s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 18:31:55.624,test_nullable_filter_group_mutate_reduce,flink,1,638.5609035210s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 18:42:34.636,test_nullable_filter_group_mutate_reduce,flink,2,639.0120983210s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 18:53:08.273,test_nullable_filter_group_mutate_reduce,flink,3,633.6363116810s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 19:03:36.183,test_nullable_filter_group_mutate_reduce,flink,4,627.9100291460s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 19:14:04.052,test_nullable_filter_group_mutate_reduce,flink,5,627.8691008600s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 19:24:27.081,test_nullable_filter_group_mutate_reduce,flink,6,623.0286466310s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 19:34:51.158,test_nullable_filter_group_mutate_reduce,flink,7,624.0767693380s,-1.0000000000s,-1.0000000000s,-1.0000000000s
